Clock,sensor,dayofyear,hour,dayofweek,quarter,month,year,lag1,lag2,lag3
2022-12-07 08:00:00,15,341,8,2,4,12,2022,,,
2022-12-07 09:00:00,15,341,9,2,4,12,2022,,,
2022-12-07 10:00:00,15,341,10,2,4,12,2022,,,
2022-12-07 11:00:00,15,341,11,2,4,12,2022,,,
2022-12-07 12:00:00,15,341,12,2,4,12,2022,,,
2022-12-07 13:00:00,15,341,13,2,4,12,2022,,,
2022-12-07 14:00:00,15,341,14,2,4,12,2022,,,
2022-12-07 15:00:00,15,341,15,2,4,12,2022,,,
2022-12-07 16:00:00,15,341,16,2,4,12,2022,,,
2022-12-07 17:00:00,15,341,17,2,4,12,2022,,,
2022-12-07 18:00:00,15,341,18,2,4,12,2022,,,
2022-12-07 19:00:00,15,341,19,2,4,12,2022,,,
2022-12-07 20:00:00,15,341,20,2,4,12,2022,,,
2022-12-07 21:00:00,15,341,21,2,4,12,2022,,,
2022-12-07 22:00:00,15,341,22,2,4,12,2022,,,
2022-12-07 23:00:00,15,341,23,2,4,12,2022,,,
2022-12-08 00:00:00,15,342,0,3,4,12,2022,,,
2022-12-08 01:00:00,15,342,1,3,4,12,2022,,,
2022-12-08 02:00:00,15,342,2,3,4,12,2022,,,
2022-12-08 03:00:00,15,342,3,3,4,12,2022,,,
2022-12-08 04:00:00,15,342,4,3,4,12,2022,,,
2022-12-08 05:00:00,15,342,5,3,4,12,2022,,,
2022-12-08 06:00:00,15,342,6,3,4,12,2022,,,
2022-12-08 07:00:00,15,342,7,3,4,12,2022,,,
2022-12-08 08:00:00,15,342,8,3,4,12,2022,,,
2022-12-08 09:00:00,15,342,9,3,4,12,2022,,,
2022-12-08 10:00:00,15,342,10,3,4,12,2022,,,
2022-12-08 11:00:00,15,342,11,3,4,12,2022,,,
2022-12-08 12:00:00,15,342,12,3,4,12,2022,,,
2022-12-08 13:00:00,15,342,13,3,4,12,2022,,,
2022-12-08 14:00:00,15,342,14,3,4,12,2022,,,
2022-12-08 15:00:00,15,342,15,3,4,12,2022,,,
2022-12-08 16:00:00,15,342,16,3,4,12,2022,,,
2022-12-08 17:00:00,15,342,17,3,4,12,2022,,,
2022-12-08 18:00:00,15,342,18,3,4,12,2022,,,
2022-12-08 19:00:00,15,342,19,3,4,12,2022,,,
2022-12-08 20:00:00,15,342,20,3,4,12,2022,,,
2022-12-08 21:00:00,15,342,21,3,4,12,2022,,,
2022-12-08 22:00:00,15,342,22,3,4,12,2022,,,
2022-12-08 23:00:00,15,342,23,3,4,12,2022,,,
2022-12-09 00:00:00,15,343,0,4,4,12,2022,,,
2022-12-09 01:00:00,15,343,1,4,4,12,2022,,,
2022-12-09 02:00:00,15,343,2,4,4,12,2022,,,
2022-12-09 03:00:00,15,343,3,4,4,12,2022,,,
2022-12-09 04:00:00,15,343,4,4,4,12,2022,,,
2022-12-09 05:00:00,15,343,5,4,4,12,2022,,,
2022-12-09 06:00:00,15,343,6,4,4,12,2022,,,
2022-12-09 07:00:00,15,343,7,4,4,12,2022,,,
2022-12-09 08:00:00,15,343,8,4,4,12,2022,,,
2022-12-09 09:00:00,15,343,9,4,4,12,2022,,,
2022-12-09 10:00:00,15,343,10,4,4,12,2022,,,
2022-12-09 11:00:00,15,343,11,4,4,12,2022,,,
2022-12-09 12:00:00,15,343,12,4,4,12,2022,,,
2022-12-09 13:00:00,15,343,13,4,4,12,2022,,,
2022-12-09 14:00:00,15,343,14,4,4,12,2022,,,
2022-12-09 15:00:00,15,343,15,4,4,12,2022,,,
2022-12-09 16:00:00,15,343,16,4,4,12,2022,,,
2022-12-09 17:00:00,15,343,17,4,4,12,2022,,,
2022-12-09 18:00:00,15,343,18,4,4,12,2022,,,
2022-12-09 19:00:00,15,343,19,4,4,12,2022,,,
2022-12-09 20:00:00,15,343,20,4,4,12,2022,,,
2022-12-09 21:00:00,15,343,21,4,4,12,2022,,,
2022-12-09 22:00:00,15,343,22,4,4,12,2022,,,
2022-12-09 23:00:00,15,343,23,4,4,12,2022,,,
2022-12-10 00:00:00,15,344,0,5,4,12,2022,,,
2022-12-10 01:00:00,15,344,1,5,4,12,2022,,,
2022-12-10 02:00:00,15,344,2,5,4,12,2022,,,
2022-12-10 03:00:00,15,344,3,5,4,12,2022,,,
2022-12-10 04:00:00,15,344,4,5,4,12,2022,,,
2022-12-10 05:00:00,15,344,5,5,4,12,2022,,,
2022-12-10 06:00:00,15,344,6,5,4,12,2022,,,
2022-12-10 07:00:00,15,344,7,5,4,12,2022,,,
2022-12-10 08:00:00,15,344,8,5,4,12,2022,,,
2022-12-10 09:00:00,15,344,9,5,4,12,2022,,,
2022-12-10 10:00:00,15,344,10,5,4,12,2022,,,
2022-12-10 11:00:00,15,344,11,5,4,12,2022,,,
2022-12-10 12:00:00,15,344,12,5,4,12,2022,,,
2022-12-10 13:00:00,15,344,13,5,4,12,2022,,,
2022-12-10 14:00:00,15,344,14,5,4,12,2022,,,
2022-12-10 15:00:00,15,344,15,5,4,12,2022,,,
2022-12-10 16:00:00,15,344,16,5,4,12,2022,,,
2022-12-10 17:00:00,15,344,17,5,4,12,2022,,,
2022-12-10 18:00:00,15,344,18,5,4,12,2022,,,
2022-12-10 19:00:00,15,344,19,5,4,12,2022,,,
2022-12-10 20:00:00,15,344,20,5,4,12,2022,,,
2022-12-10 21:00:00,15,344,21,5,4,12,2022,,,
2022-12-10 22:00:00,15,344,22,5,4,12,2022,,,
2022-12-10 23:00:00,15,344,23,5,4,12,2022,,,
2022-12-11 00:00:00,15,345,0,6,4,12,2022,,,
2022-12-11 01:00:00,15,345,1,6,4,12,2022,,,
2022-12-11 02:00:00,15,345,2,6,4,12,2022,,,
2022-12-11 03:00:00,15,345,3,6,4,12,2022,,,
2022-12-11 04:00:00,15,345,4,6,4,12,2022,,,
2022-12-11 05:00:00,15,345,5,6,4,12,2022,,,
2022-12-11 06:00:00,15,345,6,6,4,12,2022,,,
2022-12-11 07:00:00,15,345,7,6,4,12,2022,,,
2022-12-11 08:00:00,15,345,8,6,4,12,2022,,,
2022-12-11 09:00:00,15,345,9,6,4,12,2022,,,
2022-12-11 10:00:00,15,345,10,6,4,12,2022,,,
2022-12-11 11:00:00,15,345,11,6,4,12,2022,,,
2022-12-11 12:00:00,15,345,12,6,4,12,2022,,,
2022-12-11 13:00:00,15,345,13,6,4,12,2022,,,
2022-12-11 14:00:00,15,345,14,6,4,12,2022,,,
2022-12-11 15:00:00,15,345,15,6,4,12,2022,,,
2022-12-11 16:00:00,15,345,16,6,4,12,2022,,,
2022-12-11 17:00:00,15,345,17,6,4,12,2022,,,
2022-12-11 18:00:00,15,345,18,6,4,12,2022,,,
2022-12-11 19:00:00,15,345,19,6,4,12,2022,,,
2022-12-11 20:00:00,15,345,20,6,4,12,2022,,,
2022-12-11 21:00:00,15,345,21,6,4,12,2022,,,
2022-12-11 22:00:00,15,345,22,6,4,12,2022,,,
2022-12-11 23:00:00,15,345,23,6,4,12,2022,,,
2022-12-12 00:00:00,15,346,0,0,4,12,2022,,,
2022-12-12 01:00:00,15,346,1,0,4,12,2022,,,
2022-12-12 02:00:00,15,346,2,0,4,12,2022,,,
2022-12-12 03:00:00,15,346,3,0,4,12,2022,,,
2022-12-12 04:00:00,15,346,4,0,4,12,2022,,,
2022-12-12 05:00:00,15,346,5,0,4,12,2022,,,
2022-12-12 06:00:00,15,346,6,0,4,12,2022,,,
2022-12-12 07:00:00,15,346,7,0,4,12,2022,,,
2022-12-12 08:00:00,15,346,8,0,4,12,2022,,,
2022-12-12 09:00:00,15,346,9,0,4,12,2022,,,
2022-12-12 10:00:00,15,346,10,0,4,12,2022,,,
2022-12-12 11:00:00,15,346,11,0,4,12,2022,,,
2022-12-12 12:00:00,15,346,12,0,4,12,2022,,,
2022-12-12 13:00:00,15,346,13,0,4,12,2022,,,
2022-12-12 14:00:00,15,346,14,0,4,12,2022,,,
2022-12-12 15:00:00,15,346,15,0,4,12,2022,,,
2022-12-12 16:00:00,15,346,16,0,4,12,2022,,,
2022-12-12 17:00:00,15,346,17,0,4,12,2022,,,
2022-12-12 18:00:00,15,346,18,0,4,12,2022,,,
2022-12-12 19:00:00,15,346,19,0,4,12,2022,,,
2022-12-12 20:00:00,15,346,20,0,4,12,2022,,,
2022-12-12 21:00:00,15,346,21,0,4,12,2022,,,
2022-12-12 22:00:00,15,346,22,0,4,12,2022,,,
2022-12-12 23:00:00,15,346,23,0,4,12,2022,,,
2022-12-13 00:00:00,15,347,0,1,4,12,2022,,,
2022-12-13 01:00:00,15,347,1,1,4,12,2022,,,
2022-12-13 02:00:00,15,347,2,1,4,12,2022,,,
2022-12-13 03:00:00,15,347,3,1,4,12,2022,,,
2022-12-13 04:00:00,15,347,4,1,4,12,2022,,,
2022-12-13 05:00:00,15,347,5,1,4,12,2022,,,
2022-12-13 06:00:00,15,347,6,1,4,12,2022,,,
2022-12-13 07:00:00,15,347,7,1,4,12,2022,,,
2022-12-13 08:00:00,15,347,8,1,4,12,2022,,,
2022-12-13 09:00:00,15,347,9,1,4,12,2022,,,
2022-12-13 10:00:00,15,347,10,1,4,12,2022,,,
2022-12-13 11:00:00,15,347,11,1,4,12,2022,,,
2022-12-13 12:00:00,15,347,12,1,4,12,2022,,,
2022-12-13 13:00:00,15,347,13,1,4,12,2022,,,
2022-12-13 14:00:00,15,347,14,1,4,12,2022,,,
2022-12-13 15:00:00,15,347,15,1,4,12,2022,,,
2022-12-13 16:00:00,15,347,16,1,4,12,2022,,,
2022-12-13 17:00:00,15,347,17,1,4,12,2022,,,
2022-12-13 18:00:00,15,347,18,1,4,12,2022,,,
2022-12-13 19:00:00,15,347,19,1,4,12,2022,,,
2022-12-13 20:00:00,15,347,20,1,4,12,2022,,,
2022-12-13 21:00:00,15,347,21,1,4,12,2022,,,
2022-12-13 22:00:00,15,347,22,1,4,12,2022,,,
2022-12-13 23:00:00,15,347,23,1,4,12,2022,,,
2022-12-14 00:00:00,15,348,0,2,4,12,2022,,,
2022-12-14 01:00:00,15,348,1,2,4,12,2022,,,
2022-12-14 02:00:00,15,348,2,2,4,12,2022,,,
2022-12-14 03:00:00,15,348,3,2,4,12,2022,,,
2022-12-14 04:00:00,15,348,4,2,4,12,2022,,,
2022-12-14 05:00:00,15,348,5,2,4,12,2022,,,
2022-12-14 06:00:00,15,348,6,2,4,12,2022,,,
2022-12-14 07:00:00,15,348,7,2,4,12,2022,,,
2022-12-14 08:00:00,15,348,8,2,4,12,2022,,,
2022-12-14 09:00:00,15,348,9,2,4,12,2022,,,
2022-12-14 10:00:00,15,348,10,2,4,12,2022,,,
2022-12-14 11:00:00,15,348,11,2,4,12,2022,,,
2022-12-14 12:00:00,15,348,12,2,4,12,2022,,,
2022-12-14 13:00:00,15,348,13,2,4,12,2022,,,
2022-12-14 14:00:00,15,348,14,2,4,12,2022,,,
2022-12-14 15:00:00,15,348,15,2,4,12,2022,,,
2022-12-14 16:00:00,15,348,16,2,4,12,2022,,,
2022-12-14 17:00:00,15,348,17,2,4,12,2022,,,
2022-12-14 18:00:00,15,348,18,2,4,12,2022,,,
2022-12-14 19:00:00,15,348,19,2,4,12,2022,,,
2022-12-14 20:00:00,15,348,20,2,4,12,2022,,,
2022-12-14 21:00:00,15,348,21,2,4,12,2022,,,
2022-12-14 22:00:00,15,348,22,2,4,12,2022,,,
2022-12-14 23:00:00,15,348,23,2,4,12,2022,,,
2022-12-15 00:00:00,15,349,0,3,4,12,2022,,,
2022-12-15 01:00:00,15,349,1,3,4,12,2022,,,
2022-12-15 02:00:00,15,349,2,3,4,12,2022,,,
2022-12-15 03:00:00,15,349,3,3,4,12,2022,,,
2022-12-15 04:00:00,15,349,4,3,4,12,2022,,,
2022-12-15 05:00:00,15,349,5,3,4,12,2022,,,
2022-12-15 06:00:00,15,349,6,3,4,12,2022,,,
2022-12-15 07:00:00,15,349,7,3,4,12,2022,,,
2022-12-15 08:00:00,15,349,8,3,4,12,2022,,,
2022-12-15 09:00:00,15,349,9,3,4,12,2022,,,
2022-12-15 10:00:00,15,349,10,3,4,12,2022,,,
2022-12-15 11:00:00,15,349,11,3,4,12,2022,,,
2022-12-15 12:00:00,15,349,12,3,4,12,2022,,,
2022-12-15 13:00:00,15,349,13,3,4,12,2022,,,
2022-12-15 14:00:00,15,349,14,3,4,12,2022,,,
2022-12-15 15:00:00,15,349,15,3,4,12,2022,,,
2022-12-15 16:00:00,15,349,16,3,4,12,2022,,,
2022-12-15 17:00:00,15,349,17,3,4,12,2022,,,
2022-12-15 18:00:00,15,349,18,3,4,12,2022,,,
2022-12-15 19:00:00,15,349,19,3,4,12,2022,,,
2022-12-15 20:00:00,15,349,20,3,4,12,2022,,,
2022-12-15 21:00:00,15,349,21,3,4,12,2022,,,
2022-12-15 22:00:00,15,349,22,3,4,12,2022,,,
2022-12-15 23:00:00,15,349,23,3,4,12,2022,,,
2022-12-16 00:00:00,15,350,0,4,4,12,2022,,,
2022-12-16 01:00:00,15,350,1,4,4,12,2022,,,
2022-12-16 02:00:00,15,350,2,4,4,12,2022,,,
2022-12-16 03:00:00,15,350,3,4,4,12,2022,,,
2022-12-16 04:00:00,15,350,4,4,4,12,2022,,,
2022-12-16 05:00:00,15,350,5,4,4,12,2022,,,
2022-12-16 06:00:00,15,350,6,4,4,12,2022,,,
2022-12-16 07:00:00,15,350,7,4,4,12,2022,,,
2022-12-16 08:00:00,15,350,8,4,4,12,2022,,,
2022-12-16 09:00:00,15,350,9,4,4,12,2022,,,
2022-12-16 10:00:00,15,350,10,4,4,12,2022,,,
2022-12-16 11:00:00,15,350,11,4,4,12,2022,,,
2022-12-16 12:00:00,15,350,12,4,4,12,2022,,,
2022-12-16 13:00:00,15,350,13,4,4,12,2022,,,
2022-12-16 14:00:00,15,350,14,4,4,12,2022,,,
2022-12-16 15:00:00,15,350,15,4,4,12,2022,,,
2022-12-16 16:00:00,15,350,16,4,4,12,2022,,,
2022-12-16 17:00:00,15,350,17,4,4,12,2022,,,
2022-12-16 18:00:00,15,350,18,4,4,12,2022,,,
2022-12-16 19:00:00,15,350,19,4,4,12,2022,,,
2022-12-16 20:00:00,15,350,20,4,4,12,2022,,,
2022-12-16 21:00:00,15,350,21,4,4,12,2022,,,
2022-12-16 22:00:00,15,350,22,4,4,12,2022,,,
2022-12-16 23:00:00,15,350,23,4,4,12,2022,,,
2022-12-17 00:00:00,15,351,0,5,4,12,2022,,,
2022-12-17 01:00:00,15,351,1,5,4,12,2022,,,
2022-12-17 02:00:00,15,351,2,5,4,12,2022,,,
2022-12-17 03:00:00,15,351,3,5,4,12,2022,,,
2022-12-17 04:00:00,15,351,4,5,4,12,2022,,,
2022-12-17 05:00:00,15,351,5,5,4,12,2022,,,
2022-12-17 06:00:00,15,351,6,5,4,12,2022,,,
2022-12-17 07:00:00,15,351,7,5,4,12,2022,,,
2022-12-17 08:00:00,15,351,8,5,4,12,2022,,,
2022-12-17 09:00:00,15,351,9,5,4,12,2022,,,
2022-12-17 10:00:00,15,351,10,5,4,12,2022,,,
2022-12-17 11:00:00,15,351,11,5,4,12,2022,,,
2022-12-17 12:00:00,15,351,12,5,4,12,2022,,,
2022-12-17 13:00:00,15,351,13,5,4,12,2022,,,
2022-12-17 14:00:00,15,351,14,5,4,12,2022,,,
2022-12-17 15:00:00,15,351,15,5,4,12,2022,,,
2022-12-17 16:00:00,15,351,16,5,4,12,2022,,,
2022-12-17 17:00:00,15,351,17,5,4,12,2022,,,
2022-12-17 18:00:00,15,351,18,5,4,12,2022,,,
2022-12-17 19:00:00,15,351,19,5,4,12,2022,,,
2022-12-17 20:00:00,15,351,20,5,4,12,2022,,,
2022-12-17 21:00:00,15,351,21,5,4,12,2022,,,
2022-12-17 22:00:00,15,351,22,5,4,12,2022,,,
2022-12-17 23:00:00,15,351,23,5,4,12,2022,,,
2022-12-18 00:00:00,15,352,0,6,4,12,2022,,,
2022-12-18 01:00:00,15,352,1,6,4,12,2022,,,
2022-12-18 02:00:00,15,352,2,6,4,12,2022,,,
2022-12-18 03:00:00,15,352,3,6,4,12,2022,,,
2022-12-18 04:00:00,15,352,4,6,4,12,2022,,,
2022-12-18 05:00:00,15,352,5,6,4,12,2022,,,
2022-12-18 06:00:00,15,352,6,6,4,12,2022,,,
2022-12-18 07:00:00,15,352,7,6,4,12,2022,,,
2022-12-18 08:00:00,15,352,8,6,4,12,2022,,,
2022-12-18 09:00:00,15,352,9,6,4,12,2022,,,
2022-12-18 10:00:00,15,352,10,6,4,12,2022,,,
2022-12-18 11:00:00,15,352,11,6,4,12,2022,,,
2022-12-18 12:00:00,15,352,12,6,4,12,2022,,,
2022-12-18 13:00:00,15,352,13,6,4,12,2022,,,
2022-12-18 14:00:00,15,352,14,6,4,12,2022,,,
2022-12-18 15:00:00,15,352,15,6,4,12,2022,,,
2022-12-18 16:00:00,15,352,16,6,4,12,2022,,,
2022-12-18 17:00:00,15,352,17,6,4,12,2022,,,
2022-12-18 18:00:00,15,352,18,6,4,12,2022,,,
2022-12-18 19:00:00,15,352,19,6,4,12,2022,,,
2022-12-18 20:00:00,15,352,20,6,4,12,2022,,,
2022-12-18 21:00:00,15,352,21,6,4,12,2022,,,
2022-12-18 22:00:00,15,352,22,6,4,12,2022,,,
2022-12-18 23:00:00,15,352,23,6,4,12,2022,,,
2022-12-19 00:00:00,15,353,0,0,4,12,2022,,,
2022-12-19 01:00:00,15,353,1,0,4,12,2022,,,
2022-12-19 02:00:00,15,353,2,0,4,12,2022,,,
2022-12-19 03:00:00,15,353,3,0,4,12,2022,,,
2022-12-19 04:00:00,15,353,4,0,4,12,2022,,,
2022-12-19 05:00:00,15,353,5,0,4,12,2022,,,
2022-12-19 06:00:00,15,353,6,0,4,12,2022,,,
2022-12-19 07:00:00,15,353,7,0,4,12,2022,,,
2022-12-19 08:00:00,15,353,8,0,4,12,2022,,,
2022-12-19 09:00:00,15,353,9,0,4,12,2022,,,
2022-12-19 10:00:00,15,353,10,0,4,12,2022,,,
2022-12-19 11:00:00,15,353,11,0,4,12,2022,,,
2022-12-19 12:00:00,15,353,12,0,4,12,2022,,,
2022-12-19 13:00:00,15,353,13,0,4,12,2022,,,
2022-12-19 14:00:00,15,353,14,0,4,12,2022,,,
2022-12-19 15:00:00,15,353,15,0,4,12,2022,,,
2022-12-19 16:00:00,15,353,16,0,4,12,2022,,,
2022-12-19 17:00:00,15,353,17,0,4,12,2022,,,
2022-12-19 18:00:00,15,353,18,0,4,12,2022,,,
2022-12-19 19:00:00,15,353,19,0,4,12,2022,,,
2022-12-19 20:00:00,15,353,20,0,4,12,2022,,,
2022-12-19 21:00:00,15,353,21,0,4,12,2022,,,
2022-12-19 22:00:00,15,353,22,0,4,12,2022,,,
2022-12-19 23:00:00,15,353,23,0,4,12,2022,,,
2022-12-20 00:00:00,15,354,0,1,4,12,2022,,,
2022-12-20 01:00:00,15,354,1,1,4,12,2022,,,
2022-12-20 02:00:00,15,354,2,1,4,12,2022,,,
2022-12-20 03:00:00,15,354,3,1,4,12,2022,,,
2022-12-20 04:00:00,15,354,4,1,4,12,2022,,,
2022-12-20 05:00:00,15,354,5,1,4,12,2022,,,
2022-12-20 06:00:00,15,354,6,1,4,12,2022,,,
2022-12-20 07:00:00,15,354,7,1,4,12,2022,,,
2022-12-20 08:00:00,15,354,8,1,4,12,2022,,,
2022-12-20 09:00:00,15,354,9,1,4,12,2022,,,
2022-12-20 10:00:00,15,354,10,1,4,12,2022,,,
2022-12-20 11:00:00,15,354,11,1,4,12,2022,,,
2022-12-20 12:00:00,15,354,12,1,4,12,2022,,,
2022-12-20 13:00:00,15,354,13,1,4,12,2022,,,
2022-12-20 14:00:00,15,354,14,1,4,12,2022,,,
2022-12-20 15:00:00,15,354,15,1,4,12,2022,,,
2022-12-20 16:00:00,15,354,16,1,4,12,2022,,,
2022-12-20 17:00:00,15,354,17,1,4,12,2022,,,
2022-12-20 18:00:00,15,354,18,1,4,12,2022,,,
2022-12-20 19:00:00,15,354,19,1,4,12,2022,,,
2022-12-20 20:00:00,15,354,20,1,4,12,2022,,,
2022-12-20 21:00:00,15,354,21,1,4,12,2022,,,
2022-12-20 22:00:00,15,354,22,1,4,12,2022,,,
2022-12-20 23:00:00,15,354,23,1,4,12,2022,,,
2022-12-21 00:00:00,15,355,0,2,4,12,2022,,,
2022-12-21 01:00:00,15,355,1,2,4,12,2022,,,
2022-12-21 02:00:00,15,355,2,2,4,12,2022,,,
2022-12-21 03:00:00,15,355,3,2,4,12,2022,,,
2022-12-21 04:00:00,15,355,4,2,4,12,2022,,,
2022-12-21 05:00:00,15,355,5,2,4,12,2022,,,
2022-12-21 06:00:00,15,355,6,2,4,12,2022,,,
2022-12-21 07:00:00,15,355,7,2,4,12,2022,,,
2022-12-21 08:00:00,15,355,8,2,4,12,2022,,,
2022-12-21 09:00:00,15,355,9,2,4,12,2022,,,
2022-12-21 10:00:00,15,355,10,2,4,12,2022,,,
2022-12-21 11:00:00,15,355,11,2,4,12,2022,,,
2022-12-21 12:00:00,15,355,12,2,4,12,2022,,,
2022-12-21 13:00:00,15,355,13,2,4,12,2022,,,
2022-12-21 14:00:00,15,355,14,2,4,12,2022,,,
2022-12-21 15:00:00,15,355,15,2,4,12,2022,,,
